generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2399999700§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 8, 7, 0]))§671§0.060195453
5§799999700§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 7, 6, 1]))§1346§0.07922272
8§819999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 0, 7]))§1852§0.09154896
15§1099999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 7, 5]))§3041§0.12943554
516§1239999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§107389§2.9342294
