generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1079999900§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 7, 6]))§675§0.08521178
15§979999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§3035§0.16359247
516§1219999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§107335§4.3873596
