generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1740000000§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§675§0.1879372
502§1279999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 0, 1, 5]))§104427§3.474076
