generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1619999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 6, 0]))§674§0.05901605
19§899999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 7, 0]))§3711§0.14166969
520§1259999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§108582§3.2144575
