generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1799999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 0, 8]))§674§0.062154554
6§739999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 7, 0]))§1519§0.09096706
24§919999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§4588§0.17217897
525§1259999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§109626§3.032025
