generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1820000100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§674§0.06704198
502§1419999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 4, 5]))§104426§1.787824
