generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2019999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 0, 8]))§673§0.04785568
2§639999800§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 6, 7, 0]))§841§0.05227756
19§879999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§3721§0.12629785
520§1299999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§108589§3.543552
