generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1419999200§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 0, 5]))§672§0.047293562
502§1079999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 4]))§104409§1.864651
