generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1799999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 8, 6]))§667§0.07344924
2§779999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 5, 0, 7]))§837§0.08043967
4§619999800§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7]))§1174§0.09701141
18§859999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§3547§0.16684124
519§1459999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§108324§3.1025715
