generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1919999400§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 0, 6]))§671§0.060418867
24§779999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([0, 7, 5, 6]))§4568§0.16680698
525§1319999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§109463§3.1487608
