generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1599999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 8, 6, 0]))§670§0.058228157
2§679999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 1, 7, 6]))§836§0.06538941
4§659999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 7, 5]))§1171§0.08147533
13§899999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§2689§0.115336604
514§1199999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§107103§3.188602
