generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2319999500§1.8252574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 5, 7, 8]))§671§0.07393034
2§999999500§1.8248979§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7, 8]))§839§0.07996912
3§699999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 5, 1]))§1006§0.0857967
7§739999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 5, 6]))§1687§0.106632784
16§1159999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 6, 7]))§3207§0.14969543
517§1359999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§107759§4.0517774
