generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2559999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 8, 0]))§674§0.05373875
2§839999600§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 7, 6, 1]))§841§0.058659554
3§739999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 7, 6]))§1008§0.06190489
16§839999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§3207§0.09574056
517§1059999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§107857§2.504752
