generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1959999200§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 8, 7, 0]))§672§0.06139199
2§899999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 1, 6, 5, 0]))§839§0.069190666
5§939999550§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 6, 5]))§1344§0.08794392
14§759999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 5, 0]))§2866§0.1363076
515§1239999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§107169§3.2109113
