generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2739999700§1.8716398§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 5, 6, 0]))§671§0.07466695
3§579999940§1.8252574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 5, 8, 6]))§1008§0.09117829
5§639999800§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 5, 6]))§1342§0.105739616
9§939999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§2015§0.13488983
510§1299999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 7, 5, 6]))§106213§4.7258334
