generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1659999400§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 8, 0, 7]))§677§0.087307155
2§739999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 5, 7, 1]))§843§0.09490539
3§679999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 7, 0]))§1011§0.10005659
14§999999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§2873§0.14928497
515§1379999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 6, 7]))§107255§2.330907
