generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2099999700§5.8457775§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 7, 0, 5]))§669§0.0797186
2§1139999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 5, 0, 1]))§837§0.084625915
503§1319999200§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104479§1.7138538
