generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1919999400§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 8, 7, 0]))§673§0.057555653
6§699999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 6, 7, 1]))§1522§0.08550584
8§679999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 0, 7]))§1859§0.096233584
18§939999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 6, 5]))§3550§0.15316936
519§1299999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§108268§3.9661531
