generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2319999200§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 0, 6]))§675§0.06729833
9§699999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 5, 0]))§2020§0.13311334
510§1359999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([5, 6, 7, 0]))§106507§3.3519692
