generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2380000800§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§671§0.07889569
502§1039999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 1, 0]))§104284§2.1850338
