generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1960000400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 1]))§669§0.11193781
502§1159999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 0]))§104557§2.5153594
