generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2119999400§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7]))§678§0.06784258
11§939999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 6, 7]))§2359§0.12785216
512§1539999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§106580§3.7021165
