generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1539999500§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 0, 5]))§677§0.032991234
14§1179999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 6, 5]))§2875§0.07619485
515§1299999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§107342§2.7387283
