generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1900000100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0, 5]))§671§0.051826105
502§1119999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 1]))§104281§1.6504627
