generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1719999400§1.9092792§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 0, 6, 5]))§673§0.05145879
2§759999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 7, 0]))§841§0.057235446
12§739999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§2530§0.11348083
513§1279999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§106799§3.3490787
