generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1199999900§3.8307645§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([20, 16, 15, 24, 1, 14, 18]))§674§0.67338324
4§4.119648§3.806396§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 24, 23, 14, 8]))§1181§0.7465907
5§4.0664363§3.7509205§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([24, 1, 15, 20, 14]))§1351§0.77206236
8§3.952221§3.7485056§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([20, 24, 15, 14, 18, 19, 1]))§1853§0.8469946
9§3.9207816§3.742907§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([20, 14, 15, 24, 1, 23]))§2024§0.87315
12§3.8581684§3.740492§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([19, 20, 15, 18, 14, 24, 1, 23]))§2531§0.9501323
18§3.7906678§3.736254§Chromosome(steinerPoints=[(0.6988992, 0.60707974)], includedObstacleCornersIndices=set([23, 24, 1, 20, 15, 18, 19, 14]))§3549§1.1051228
20§3.7839012§3.7304318§Chromosome(steinerPoints=[(0.7425429, 0.58037657)], includedObstacleCornersIndices=set([15, 20, 14, 19, 1, 24, 23]))§3894§1.1589875
29§3.7754223§3.7259812§Chromosome(steinerPoints=[(0.9477157, 0.19577803), (0.7425429, 0.58037657)], includedObstacleCornersIndices=set([24, 1, 23, 14, 19, 18, 15, 20]))§5431§1.4132595
32§20000004§3.7250707§Chromosome(steinerPoints=[(0.7425429, 0.58037657), (0.9477157, 0.19577803)], includedObstacleCornersIndices=set([1, 23, 24, 14, 19, 20]))§5950§1.5012844
33§20000004§3.7171245§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.7425429, 0.58037657), (0.64693826, 0.6457921)], includedObstacleCornersIndices=set([23, 1, 24, 14, 19, 15, 20]))§6122§1.5323719
37§3.765551§3.7117634§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.7425429, 0.58037657), (0.64693826, 0.6457921), (0.9477157, 0.19577803)], includedObstacleCornersIndices=set([23, 1, 24, 14, 19, 20]))§6809§1.6507689
46§3.756475§3.71059§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.64693826, 0.6457921), (0.7425429, 0.58037657), (0.9477157, 0.19577803), (0.9339554, 0.2085698)], includedObstacleCornersIndices=set([23, 14, 19, 20, 5, 24, 1]))§8369§1.9317762
48§60000004§3.7093868§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.35011595, 0.06815674), (0.7425429, 0.58037657), (0.64693826, 0.6457921), (0.9477157, 0.19577803)], includedObstacleCornersIndices=set([23, 1, 24, 14, 19, 20]))§8720§1.9984276
57§40000004§3.7079568§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.35011595, 0.06815674), (0.9477157, 0.19577803), (0.9339554, 0.2085698), (0.7425429, 0.58037657), (0.64693826, 0.6457921)], includedObstacleCornersIndices=set([23, 1, 24, 20, 14, 19]))§10309§2.3133786
60§40000004§3.70677§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.35011595, 0.06815674), (0.9477157, 0.19577803), (0.9339554, 0.2085698), (0.64693826, 0.6457921), (0.7425429, 0.58037657), (0.7762295, 0.15946646)], includedObstacleCornersIndices=set([23, 1, 24, 20, 19, 14]))§10837§2.4205563
68§100000010§3.7060733§Chromosome(steinerPoints=[(0.7425429, 0.58037657), (0.9477157, 0.19577803), (0.9339554, 0.2085698), (0.64693826, 0.6457921), (0.18003367, 0.53015614), (0.35011595, 0.06815674), (0.8965092, 0.6198385)], includedObstacleCornersIndices=set([20, 14, 19, 23, 1, 24]))§12267§2.7253685
74§120000010§3.7048702§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.7425429, 0.58037657), (0.64693826, 0.6457921), (0.35011595, 0.06815674), (0.7762295, 0.15946646), (0.9477157, 0.19577803), (0.9339554, 0.2085698), (0.8965092, 0.6198385)], includedObstacleCornersIndices=set([1, 24, 14, 19, 20]))§13333§2.967522
82§3.7404833§3.7044773§Chromosome(steinerPoints=[(0.64693826, 0.6457921), (0.35011595, 0.06815674), (0.3431583, 0.09694888), (0.18003367, 0.53015614), (0.9477157, 0.19577803), (0.9339554, 0.2085698), (0.8965092, 0.6198385), (0.7425429, 0.58037657), (0.7762295, 0.15946646)], includedObstacleCornersIndices=set([1, 24, 20, 19, 14]))§14774§3.2985191
139§100000010§3.6993365§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.9339554, 0.2085698), (0.8965092, 0.6198385), (0.7425429, 0.58037657), (0.5143902, 0.645159), (0.64693826, 0.6457921), (0.35011595, 0.06815674), (0.3431583, 0.09694888), (0.72973824, 0.13964958)], includedObstacleCornersIndices=set([24, 1, 20, 14, 19]))§25402§5.9409347
640§100000010§3.6993365§Chromosome(steinerPoints=[(0.18003367, 0.53015614), (0.35011595, 0.06815674), (0.3431583, 0.09694888), (0.8965092, 0.6198385), (0.9339554, 0.2085698), (0.64693826, 0.6457921), (0.7425429, 0.58037657), (0.72973824, 0.13964958), (0.5143902, 0.645159)], includedObstacleCornersIndices=set([1, 24, 20, 19, 14]))§136275§31.94217
