generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2.9388938§2.148851§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([19, 3]))§674§0.29132012
4§2.4049957§2.1483576§Chromosome(steinerPoints=[(0.41930336, 0.91144246)], includedObstacleCornersIndices=set([3, 19]))§1179§0.3047591
5§2.3305771§2.139758§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 3]))§1346§0.30890653
7§2.2586346§2.135799§Chromosome(steinerPoints=[(0.39529914, 0.8549063)], includedObstacleCornersIndices=set([20, 8]))§1688§0.3169823
8§2.2516096§2.1352673§Chromosome(steinerPoints=[(0.39529914, 0.8549063)], includedObstacleCornersIndices=set([19, 8]))§1857§0.3209423
10§2.2387285§2.1348205§Chromosome(steinerPoints=[(0.756948, 0.6144535)], includedObstacleCornersIndices=set([3, 8]))§2198§0.32870165
11§2.2324934§2.1243372§Chromosome(steinerPoints=[(0.756948, 0.6144535), (0.8901363, 0.7729369)], includedObstacleCornersIndices=set([3, 8]))§2366§0.332833
16§2.2150888§2.121756§Chromosome(steinerPoints=[(0.756948, 0.6144535), (0.8901363, 0.7729369), (0.40840498, 0.8496082)], includedObstacleCornersIndices=set([3, 8]))§3206§0.3539051
22§2.198716§2.1208534§Chromosome(steinerPoints=[(0.39529914, 0.8549063), (0.756948, 0.6144535), (0.8901363, 0.7729369)], includedObstacleCornersIndices=set([8]))§4238§0.38274106
162§2.1940846§2.1197183§Chromosome(steinerPoints=[(0.8901363, 0.7729369), (0.7583925, 0.6164075), (0.41032234, 0.88983136)], includedObstacleCornersIndices=set([8]))§29796§1.1648011
589§2.157315§2.1188536§Chromosome(steinerPoints=[(0.7583925, 0.6164075), (0.8901363, 0.7729369), (0.39026508, 0.86952335)], includedObstacleCornersIndices=set([8]))§124529§3.7700267
990§2.155185§2.1185863§Chromosome(steinerPoints=[(0.8901363, 0.7729369), (0.7583925, 0.6164075), (0.40174252, 0.87871987)], includedObstacleCornersIndices=set([8]))§217686§6.271952
1491§2.1523395§2.1185863§Chromosome(steinerPoints=[(0.40174252, 0.87871987), (0.7583925, 0.6164075), (0.8901363, 0.7729369)], includedObstacleCornersIndices=set([8]))§334081§9.182581
