generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.1098813§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.012502325
502§0.75112617§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104297§0.37926593
