generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3.1475396§2.7450204§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7]))§672§0.2033866
3§2.9107966§2.702927§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([1]))§1009§0.21275586
4§2.8585913§2.6646838§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([]))§1178§0.2169116
7§2.805079§2.622935§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([7]))§1684§0.22935943
18§2.6904218§2.61726§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435), (0.5046899, 0.8362386)], includedObstacleCornersIndices=set([7]))§3557§0.28315204
26§2.659423§2.6154199§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.5046899, 0.8362386), (0.14995065, 0.33265412), (0.9063096, 0.7126548)], includedObstacleCornersIndices=set([7]))§4926§0.33229557
41§2.663747§2.6134179§Chromosome(steinerPoints=[(0.5046899, 0.8362386), (0.14995065, 0.33265412), (0.9063096, 0.7126548), (0.5644297, 0.7226435), (0.54458016, 0.72617155)], includedObstacleCornersIndices=set([7]))§7526§0.44127795
43§2.6519527§2.61266§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.5644297, 0.7226435), (0.5046899, 0.8362386), (0.54458016, 0.72617155), (0.14995065, 0.33265412), (0.49693203, 0.8248326)], includedObstacleCornersIndices=set([7]))§7874§0.45759726
390§2.6373005§2.6068938§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.49693203, 0.8248326), (0.54458016, 0.72617155), (0.17500097, 0.30606425), (0.17170471, 0.33577606)], includedObstacleCornersIndices=set([7]))§78298§3.583844
668§2.626181§2.6051848§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.49693203, 0.8248326), (0.54458016, 0.72617155), (0.17170471, 0.33577606), (0.18560462, 0.23756303)], includedObstacleCornersIndices=set([7]))§143009§6.531145
855§2.6229095§2.6045072§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.17170471, 0.33577606), (0.49693203, 0.8248326), (0.18560462, 0.23756303), (0.52940357, 0.71035516)], includedObstacleCornersIndices=set([7]))§186352§8.510613
862§2.6241016§2.6033263§Chromosome(steinerPoints=[(0.17170471, 0.33577606), (0.18560462, 0.23756303), (0.9063096, 0.7126548), (0.49693203, 0.8248326), (0.52940357, 0.71035516), (0.48636407, 0.8106981)], includedObstacleCornersIndices=set([7]))§187989§8.586155
917§2.6208038§2.603024§Chromosome(steinerPoints=[(0.17170471, 0.33577606), (0.9063096, 0.7126548), (0.52940357, 0.71035516), (0.48636407, 0.8106981), (0.17247611, 0.25136372)], includedObstacleCornersIndices=set([7]))§200727§9.176559
982§2.6238675§2.6026945§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.52940357, 0.71035516), (0.48636407, 0.8106981), (0.17170471, 0.33577606), (0.18247612, 0.24136372)], includedObstacleCornersIndices=set([7]))§215734§9.862316
1483§2.6220055§2.6026945§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.17170471, 0.33577606), (0.18247612, 0.24136372), (0.52940357, 0.71035516), (0.48636407, 0.8106981)], includedObstacleCornersIndices=set([7]))§332238§14.504952
