generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§140000020§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§673§0.005093632
502§0.7603982§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104431§0.42647958
