generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0512836§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§673§0.005326384
502§0.76492715§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104359§0.43332735
