generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§80000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§677§0.009147472
502§0.7472441§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104386§0.4313754
