generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§280000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§673§0.00672326
502§0.7350333§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104348§0.42918992
