generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3120000500§16.132933§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([24, 32]))§673§0.9367983
7§379999940§16.081617§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([32, 37, 24, 48]))§1682§0.9999506
13§180000020§16.069613§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([32, 37, 24]))§2694§1.0408032
514§140000020§16.069613§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([32, 37, 24]))§107313§6.227396
