generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0714358§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.008845721
502§0.76975536§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104337§0.4295041
