generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§5139999000§34.2102§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([36, 2, 16, 35, 34, 21, 13, 14, 29, 27, 24, 37, 48, 28, 3, 39, 38, 30, 19, 12, 25, 17, 23, 10, 32, 33, 18, 22, 46, 1]))§674§0.6131117
3§280000060§32.850845§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([21, 14, 27, 48, 19, 32, 31, 33, 39, 3, 37, 28, 24, 18, 35, 10, 46, 23, 13, 30, 6, 1, 16]))§1013§0.701483
5§320000030§32.691845§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([9, 6, 36, 2, 31, 37, 22, 3, 17, 24, 28, 38, 1, 12, 33, 18, 32, 29, 30, 10, 15, 21, 14, 27, 48, 19, 46, 23, 25]))§1350§0.77892673
6§340000000§31.379316§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([34, 36, 6, 31, 39, 18, 30, 33, 17, 10, 37, 28, 29, 1, 15, 3, 12, 21, 14, 27, 48, 19, 25, 23, 46]))§1517§0.81368214
7§479999970§30.688951§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([31, 33, 34, 18, 35, 10, 28, 17, 30, 22, 32, 38, 21, 14, 27, 24, 48, 3, 19, 12, 25, 23, 46]))§1684§0.8471021
8§300000030§28.83573§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([11, 23, 22, 3, 26, 17, 24, 19, 38, 1, 12, 48, 14, 30, 47, 40, 15, 28, 33, 16, 36, 34, 13, 25]))§1853§0.8794069
10§400000000§28.418941§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([21, 36, 35, 37, 23, 22, 3, 25, 15, 24, 19, 28, 38, 1, 12, 33, 18, 48, 14, 32, 29, 10]))§2196§0.9416606
11§479999940§27.946728§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([11, 10, 27, 48, 46, 25, 14, 36, 35, 37, 22, 3, 15, 24, 28, 38, 1, 12, 33, 18, 32, 29]))§2367§0.9702726
13§460000030§26.939116§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([33, 18, 28, 10, 37, 31, 35, 32, 39, 17, 13, 21, 1, 23, 14, 26, 24, 48, 3, 19, 12, 25]))§2709§1.0255834
14§420000030§25.771832§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([21, 14, 27, 48, 12, 25, 23, 46, 10, 18, 33, 37, 39, 30, 17, 29, 1, 15, 3]))§2878§1.0512708
18§439999940§24.523659§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([21, 14, 48, 12, 25, 23, 46, 10, 18, 33, 37, 39, 30, 17, 29, 3, 15]))§3558§1.1493208
20§520000000§23.415762§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([21, 14, 48, 37, 46, 23, 25, 12, 22, 38, 10, 31, 28, 18, 30, 33, 17]))§3901§1.192796
21§519999970§23.29101§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([21, 15, 31, 28, 18, 30, 33, 17, 10, 37, 14, 25, 24, 22, 38, 12, 3]))§4074§1.2145997
22§579999800§22.946938§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([22, 38, 31, 28, 18, 25, 33, 17, 10, 37, 3, 26, 24, 1, 12, 14, 21]))§4245§1.2356383
24§659999740§22.91595§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([23, 21, 14, 12, 22, 38, 13, 30, 17, 37, 33, 24, 10, 18]))§4586§1.275912
26§619999940§22.322727§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([31, 28, 18, 33, 10, 37, 14, 48, 25, 23, 21, 12, 22, 38, 30, 17, 24]))§4931§1.3152034
28§639999900§22.094503§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([26, 22, 38, 25, 3, 24, 30, 12, 14, 27, 48, 17, 39, 10, 18, 33, 32]))§5275§1.3499091
29§679999900§21.350538§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([31, 28, 18, 33, 10, 37, 14, 48, 25, 23, 12, 22, 38, 30, 17, 24]))§5448§1.368382
30§799999700§21.339052§Chromosome(steinerPoints=[(3.4948268, 2.5240076)], includedObstacleCornersIndices=set([28, 18, 33, 10, 37, 14, 48, 25, 23, 12, 22, 38, 30, 17, 24]))§5617§1.3861443
32§559999940§21.072607§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([22, 38, 28, 18, 25, 33, 17, 10, 37, 3, 24, 1, 12, 26, 14, 48]))§5961§1.4210705
33§719999800§20.81874§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([22, 38, 31, 28, 18, 37, 33, 17, 10, 14, 48, 25, 23, 12, 24]))§6141§1.4386753
35§659999740§20.108929§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([22, 38, 37, 28, 17, 33, 10, 31, 18, 14, 48, 24, 23, 12]))§6490§1.4729234
36§759999740§19.9248§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([10, 18, 28, 37, 17, 13, 14, 21, 48, 12, 22, 38, 24]))§6661§1.4889411
38§879999740§18.952614§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([10, 18, 28, 37, 17, 13, 14, 48, 12, 22, 38, 24]))§7007§1.5211557
44§1039999550§18.668455§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 48, 10, 28, 37, 18, 32, 22, 38, 17, 12, 24]))§8055§1.606468
46§1159999500§18.619106§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([10, 18, 28, 37, 17, 13, 14, 48, 12, 22, 38, 24]))§8404§1.6339097
