generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2840000500§16.153534§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([12, 24]))§674§0.9690889
2§580000060§16.136616§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([32]))§842§0.9782271
8§439999900§16.120808§Chromosome(steinerPoints=[(3.0875666, 2.436301)], includedObstacleCornersIndices=set([37, 32, 24]))§1845§1.0113915
14§200000020§16.09685§Chromosome(steinerPoints=[(3.134449, 2.5823407)], includedObstacleCornersIndices=set([32]))§2861§1.0333822
21§339999970§16.069613§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([37, 32, 24]))§4047§1.0570849
522§160000020§16.069613§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([37, 32, 24]))§108931§4.860733
