generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.051995§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§675§0.009608883
502§0.7730309§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104154§0.37485284
