generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.096394§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§671§0.011570675
502§0.75493544§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104307§0.37798634
