generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2600000500§10.132978§Chromosome(steinerPoints=[(5.1672354, 3.608791)], includedObstacleCornersIndices=set([]))§1052§0.46287376
275§140000020§10.120515§Chromosome(steinerPoints=[(5.1145825, 6.0051866)], includedObstacleCornersIndices=set([]))§76850§0.8381426
397§100000020§10.114602§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (5.9804296, 2.934792)], includedObstacleCornersIndices=set([]))§110574§1.0261801
402§100000020§10.112833§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (5.9804296, 2.934792), (5.036775, 3.5197244)], includedObstacleCornersIndices=set([]))§111969§1.0340259
497§60000012§10.110826§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (5.036775, 3.5197244), (7.019614, 2.601383)], includedObstacleCornersIndices=set([]))§138323§1.2224592
508§140000020§10.106413§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (5.036775, 3.5197244), (7.019614, 2.601383), (5.1755037, 3.6045833)], includedObstacleCornersIndices=set([]))§141350§1.2450606
530§80000020§10.101696§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (5.1755037, 3.6045833), (7.019614, 2.601383), (3.7503717, 2.8661633), (4.992596, 3.5047703)], includedObstacleCornersIndices=set([]))§147468§1.294129
532§160000020§10.096497§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (7.019614, 2.601383), (3.7503717, 2.8661633), (5.17425, 3.606467)], includedObstacleCornersIndices=set([]))§148027§1.2984235
597§160000020§10.095484§Chromosome(steinerPoints=[(6.691171, 2.5844786), (5.1145825, 6.0051866), (5.1755037, 3.6045833), (3.7503717, 2.8661633), (5.1744447, 3.5871024)], includedObstacleCornersIndices=set([]))§166052§1.4611622
612§60000012§10.094324§Chromosome(steinerPoints=[(6.691171, 2.5844786), (5.1145825, 6.0051866), (5.1589165, 3.5956907), (3.7503717, 2.8661633), (5.1581182, 3.5805225)], includedObstacleCornersIndices=set([]))§170205§1.5040833
639§100000020§10.091734§Chromosome(steinerPoints=[(3.7503717, 2.8661633), (5.1145825, 6.0051866), (5.136649, 3.5805612), (5.145831, 3.5753703), (6.894329, 2.6443646)], includedObstacleCornersIndices=set([]))§177660§1.586875
722§120000020§10.090339§Chromosome(steinerPoints=[(5.1145825, 6.0051866), (5.136649, 3.5805612), (5.145831, 3.5753703), (6.894329, 2.6443646), (3.645728, 2.786976)], includedObstacleCornersIndices=set([]))§200586§1.8382256
765§40000012§10.0886965§Chromosome(steinerPoints=[(6.894329, 2.6443646), (5.145377, 3.5857491), (5.6156588, 3.3221545), (3.645728, 2.786976), (5.1864595, 6.1269965)], includedObstacleCornersIndices=set([]))§212450§1.9816942
788§60000012§10.087313§Chromosome(steinerPoints=[(6.894329, 2.6443646), (5.158308, 3.5930243), (3.645728, 2.786976), (5.1864595, 6.1269965), (6.0793257, 3.0325437)], includedObstacleCornersIndices=set([]))§218818§2.0619576
807§60000012§10.086115§Chromosome(steinerPoints=[(6.894329, 2.6443646), (6.0793257, 3.0325437), (5.158308, 3.5930243), (3.645728, 2.786976), (5.130611, 5.962658)], includedObstacleCornersIndices=set([]))§224090§2.1234312
830§20000010§10.080722§Chromosome(steinerPoints=[(6.0793257, 3.0325437), (5.130611, 5.962658), (3.6324527, 2.775968), (5.158308, 3.5930243), (6.660405, 2.6916556)], includedObstacleCornersIndices=set([]))§230477§2.1992369
850§100000020§10.078892§Chromosome(steinerPoints=[(3.6150932, 2.8016586), (6.0793257, 3.0325437), (6.660405, 2.6916556), (5.158308, 3.5930243), (5.1753216, 6.063495)], includedObstacleCornersIndices=set([]))§236010§2.262299
878§160000020§10.0761595§Chromosome(steinerPoints=[(5.158308, 3.5930243), (5.1753216, 6.063495), (6.660405, 2.6916556), (3.4391372, 2.7154295)], includedObstacleCornersIndices=set([]))§243785§2.335234
971§80000010§10.07506§Chromosome(steinerPoints=[(5.158308, 3.5930243), (6.660405, 2.6916556), (3.6150932, 2.8016586), (3.4391372, 2.7154295), (5.1509657, 5.9607673)], includedObstacleCornersIndices=set([]))§269509§2.615791
986§140000020§10.073798§Chromosome(steinerPoints=[(6.7249284, 2.6475482), (3.6150932, 2.8016586), (3.4391372, 2.7154295), (5.158308, 3.5930243), (5.1509657, 5.9607673)], includedObstacleCornersIndices=set([]))§273677§2.6640034
1002§100000020§10.072466§Chromosome(steinerPoints=[(3.3971655, 2.6809118), (6.7249284, 2.6475482), (5.2006617, 5.957971), (5.158308, 3.5930243)], includedObstacleCornersIndices=set([]))§278079§2.7151208
1016§120000020§10.071315§Chromosome(steinerPoints=[(6.7515116, 2.6367488), (3.3971655, 2.6809118), (5.158308, 3.5930243), (5.187854, 5.9360514)], includedObstacleCornersIndices=set([]))§281955§2.7546175
1089§40000012§10.070252§Chromosome(steinerPoints=[(5.158308, 3.5930243), (6.7400107, 2.6551447), (3.3971655, 2.6809118), (5.182656, 5.9753723)], includedObstacleCornersIndices=set([]))§302147§2.942518
1132§60000012§10.068939§Chromosome(steinerPoints=[(5.158308, 3.5930243), (6.7400107, 2.6551447), (5.182656, 5.9753723), (3.3208375, 2.6429513)], includedObstacleCornersIndices=set([]))§314098§3.0534885
1212§80000020§10.067521§Chromosome(steinerPoints=[(6.7400107, 2.6551447), (5.158308, 3.5930243), (5.182656, 5.9753723), (3.250918, 2.6155665)], includedObstacleCornersIndices=set([]))§336171§3.260609
1713§60000012§10.06701§Chromosome(steinerPoints=[(3.2292643, 2.5993693), (6.7400107, 2.6551447), (5.158308, 3.5930243), (5.181066, 5.986403)], includedObstacleCornersIndices=set([]))§474691§4.53785
