generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3.074079§2.641282§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.5046899, 0.8362386)], includedObstacleCornersIndices=set([7]))§1039§0.1847954
3§2.8105001§2.6406617§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435)], includedObstacleCornersIndices=set([]))§1596§0.19716483
4§2.760135§2.61726§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.5046899, 0.8362386), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([7]))§1877§0.20279518
9§2.6618135§2.615258§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435), (0.5046899, 0.8362386), (0.54458016, 0.72617155)], includedObstacleCornersIndices=set([7]))§3255§0.23296344
11§2.6497855§2.6134179§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.5046899, 0.8362386), (0.14995065, 0.33265412), (0.54458016, 0.72617155), (0.9063096, 0.7126548)], includedObstacleCornersIndices=set([7]))§3825§0.24656878
13§2.6479723§2.6124642§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.49693203, 0.8248326), (0.9063096, 0.7126548), (0.54458016, 0.72617155)], includedObstacleCornersIndices=set([7]))§4375§0.26114553
15§2.640099§2.6113935§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.54458016, 0.72617155), (0.49693203, 0.8248326), (0.15341325, 0.32801867)], includedObstacleCornersIndices=set([7]))§4935§0.27643397
147§2.626404§2.6103802§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.49693203, 0.8248326), (0.54458016, 0.72617155), (0.1933631, 0.342207)], includedObstacleCornersIndices=set([7]))§41475§1.4425596
444§2.6232994§2.6096656§Chromosome(steinerPoints=[(0.1933631, 0.342207), (0.49693203, 0.8248326), (0.9063096, 0.7126548), (0.52719706, 0.71378195)], includedObstacleCornersIndices=set([7]))§123651§4.071347
452§2.628545§2.608365§Chromosome(steinerPoints=[(0.1933631, 0.342207), (0.49693203, 0.8248326), (0.9063096, 0.7126548), (0.52719706, 0.71378195), (0.48599142, 0.8102449)], includedObstacleCornersIndices=set([7]))§125870§4.142325
453§2.6286142§2.6080887§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.54458016, 0.72617155), (0.49693203, 0.8248326), (0.16976975, 0.33077127)], includedObstacleCornersIndices=set([7]))§126153§4.1511464
462§2.6250556§2.6060736§Chromosome(steinerPoints=[(0.16976975, 0.33077127), (0.49693203, 0.8248326), (0.52719706, 0.71378195), (0.9063096, 0.7126548), (0.48599142, 0.8102449)], includedObstacleCornersIndices=set([7]))§128632§4.2334228
963§2.6188357§2.6060386§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.52719706, 0.71378195), (0.48599142, 0.8102449), (0.16976975, 0.33077127)], includedObstacleCornersIndices=set([7]))§267306§8.646483
