generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.6137626§1.0502166§Chromosome(steinerPoints=[(0.48533857, 0.42264658)], includedObstacleCornersIndices=set([]))§1054§0.010895209
502§1.15864§1.0502166§Chromosome(steinerPoints=[(0.48533857, 0.42264658)], includedObstacleCornersIndices=set([]))§139578§0.6743442
