generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§20000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§1035§0.00561466
502§0.71389246§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§139630§0.45442224
