generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§160000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§1030§0.004932344
502§0.7070549§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§139824§0.4584608
