generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§119999990§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§1039§0.011307048
502§0.709738§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§139773§0.46957028
