generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2660000500§10.132978§Chromosome(steinerPoints=[(5.1672354, 3.608791)], includedObstacleCornersIndices=set([]))§1067§0.5111339
476§100000020§10.129473§Chromosome(steinerPoints=[(5.073431, 5.423889)], includedObstacleCornersIndices=set([]))§132706§1.2382895
533§120000020§10.125585§Chromosome(steinerPoints=[(4.7933865, 3.6302505), (4.7697763, 5.073785)], includedObstacleCornersIndices=set([]))§148554§1.3385307
710§120000020§10.121725§Chromosome(steinerPoints=[(4.7933865, 3.6302505), (4.7313795, 5.7060003)], includedObstacleCornersIndices=set([]))§197610§1.6686656
742§60000012§10.117561§Chromosome(steinerPoints=[(4.7933865, 3.6302505), (4.854471, 5.7842197)], includedObstacleCornersIndices=set([]))§206455§1.7294941
769§80000020§10.1124§Chromosome(steinerPoints=[(4.7933865, 3.6302505), (4.854471, 5.7842197), (4.246101, 3.2869534)], includedObstacleCornersIndices=set([]))§213941§1.7840564
784§80000020§10.108442§Chromosome(steinerPoints=[(5.5061855, 3.2244947), (4.7936325, 3.6148045), (4.854471, 5.7842197), (4.246101, 3.2869534), (4.803118, 3.6199849)], includedObstacleCornersIndices=set([]))§218125§1.8173113
796§80000020§10.104276§Chromosome(steinerPoints=[(5.5061855, 3.2244947), (4.7936325, 3.6148045), (4.854471, 5.7842197), (4.803118, 3.6199849), (3.7818122, 3.0323703)], includedObstacleCornersIndices=set([]))§221445§1.8494874
808§20000010§10.103176§Chromosome(steinerPoints=[(5.5061855, 3.2244947), (4.803118, 3.6199849), (4.854471, 5.7842197), (3.983622, 3.070665), (4.8040905, 3.600462)], includedObstacleCornersIndices=set([]))§224747§1.8854715
819§100000020§10.101996§Chromosome(steinerPoints=[(4.8187833, 3.6086268), (4.854471, 5.7842197), (3.983622, 3.070665), (5.5061855, 3.2244947), (4.81927, 3.5955548)], includedObstacleCornersIndices=set([]))§227776§1.922087
821§60000012§10.097017§Chromosome(steinerPoints=[(4.8040905, 3.600462), (4.854471, 5.7842197), (5.5061855, 3.2244947), (4.8187833, 3.6086268), (3.47372, 2.8426726)], includedObstacleCornersIndices=set([]))§228322§1.9294493
873§60000012§10.092§Chromosome(steinerPoints=[(4.854471, 5.7842197), (5.5061855, 3.2244947), (4.829303, 3.6011937), (3.344233, 2.661798)], includedObstacleCornersIndices=set([]))§242782§2.1042016
887§60000012§10.088372§Chromosome(steinerPoints=[(3.344233, 2.661798), (4.829303, 3.6011937), (4.854471, 5.7842197), (5.8885403, 3.0379162), (4.8296785, 3.5905085)], includedObstacleCornersIndices=set([]))§246631§2.15033
926§20000010§10.08712§Chromosome(steinerPoints=[(4.854471, 5.7842197), (4.8296785, 3.5905085), (5.960345, 2.9772556), (3.319773, 2.7358506)], includedObstacleCornersIndices=set([]))§257377§2.270722
945§60000012§10.085955§Chromosome(steinerPoints=[(3.319773, 2.7358506), (5.960345, 2.9772556), (4.8296785, 3.5905085), (4.823262, 5.765707)], includedObstacleCornersIndices=set([]))§262634§2.3269446
946§60000012§10.084219§Chromosome(steinerPoints=[(3.319773, 2.7358506), (4.8296785, 3.5905085), (5.960345, 2.9772556), (4.7865887, 5.9430447)], includedObstacleCornersIndices=set([]))§262915§2.3299773
956§80000020§10.082729§Chromosome(steinerPoints=[(3.319773, 2.7358506), (5.960345, 2.9772556), (4.8296785, 3.5905085), (4.818759, 5.923764)], includedObstacleCornersIndices=set([]))§265692§2.3598826
989§140000020§10.081222§Chromosome(steinerPoints=[(5.960345, 2.9772556), (4.816542, 3.5981092), (4.803645, 5.9957695), (3.3599987, 2.7049217)], includedObstacleCornersIndices=set([]))§274861§2.4622405
1015§40000012§10.080001§Chromosome(steinerPoints=[(3.2971463, 2.6561437), (4.816542, 3.5981092), (4.803645, 5.9957695), (5.9942713, 2.9599266)], includedObstacleCornersIndices=set([]))§282089§2.5401487
1044§60000012§10.078648§Chromosome(steinerPoints=[(4.816542, 3.5981092), (4.803645, 5.9957695), (5.9942713, 2.9599266), (3.2707968, 2.6574945)], includedObstacleCornersIndices=set([]))§290131§2.6274061
1155§80000020§10.077383§Chromosome(steinerPoints=[(3.2635984, 2.6524858), (4.842747, 3.580443), (4.824314, 5.981657), (6.068018, 2.927526)], includedObstacleCornersIndices=set([]))§320919§2.9567547
