generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§600000000§5.774435§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 0, 5, 10, 7, 8]))§673§0.0328796
3§300000000§5.7686806§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 5, 10, 2, 7]))§1009§0.03648122
6§559999900§5.448056§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 10, 2]))§1515§0.041299656
8§659999740§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 10]))§1852§0.04414861
509§1059999500§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 10]))§105954§0.57212543
