generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§40000020§14.924971§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§671§0.028898334
2§40000016§14.839363§Chromosome(steinerPoints=[(3.534823, 2.7972777)], includedObstacleCornersIndices=set([0]))§838§0.030716125
8§15.796776§14.67829§Chromosome(steinerPoints=[(5.0539637, 6.9060874)], includedObstacleCornersIndices=set([0]))§1848§0.04056348
11§20000014§14.592683§Chromosome(steinerPoints=[(5.0539637, 6.9060874), (3.534823, 2.7972777)], includedObstacleCornersIndices=set([0]))§2354§0.04523254
512§20000014§14.592683§Chromosome(steinerPoints=[(5.0539637, 6.9060874), (3.534823, 2.7972777)], includedObstacleCornersIndices=set([0]))§106838§1.4112512
