generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1660000100§2.8677015§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 3]))§675§0.2774678
4§3.1190681§2.86723§Chromosome(steinerPoints=[(0.09016233, 0.8524108)], includedObstacleCornersIndices=set([14, 3]))§1176§0.31009045
11§20000002§2.8480859§Chromosome(steinerPoints=[(0.17328738, 0.20604895)], includedObstacleCornersIndices=set([14]))§2362§0.38252375
15§20000002§2.8450718§Chromosome(steinerPoints=[(0.81825423, 0.16169095)], includedObstacleCornersIndices=set([3, 14]))§3040§0.42285103
18§2.9261966§2.8396611§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.17328738, 0.20604895)], includedObstacleCornersIndices=set([3, 14]))§3551§0.45544276
24§40000004§2.817031§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.09016233, 0.8524108), (0.17328738, 0.20604895)], includedObstacleCornersIndices=set([3, 14]))§4575§0.5274868
29§60000004§2.8161383§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.81825423, 0.16169095), (0.75064456, 0.104699485)], includedObstacleCornersIndices=set([3, 14]))§5430§0.5941189
31§80000010§2.8148723§Chromosome(steinerPoints=[(0.27427036, 0.9034808), (0.81825423, 0.16169095), (0.75064456, 0.104699485), (0.09016233, 0.8524108), (0.17328738, 0.20604895)], includedObstacleCornersIndices=set([3, 14]))§5776§0.6225519
36§60000004§2.8111353§Chromosome(steinerPoints=[(0.27427036, 0.9034808), (0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.81825423, 0.16169095), (0.75068784, 0.12529665)], includedObstacleCornersIndices=set([3, 14]))§6645§0.6978596
45§100000010§2.810361§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.27427036, 0.9034808), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.3584691, 0.6710642)], includedObstacleCornersIndices=set([14, 3]))§8216§0.8508236
47§180000020§2.809929§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.2999583, 0.037120022), (0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.16301854, 0.12659466)], includedObstacleCornersIndices=set([3, 14]))§8562§0.88787526
48§280000030§2.8092132§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.75064456, 0.104699485), (0.7511841, 0.12527779), (0.3584691, 0.6710642), (0.2999583, 0.037120022), (0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.16301854, 0.12659466)], includedObstacleCornersIndices=set([3, 14]))§8736§0.9065747
50§120000010§2.8081455§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.3584691, 0.6710642), (0.2999583, 0.037120022), (0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.16301854, 0.12659466), (0.8088559, 0.166068)], includedObstacleCornersIndices=set([3, 14]))§9086§0.94615036
61§260000020§2.8068795§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.17328738, 0.20604895), (0.16301854, 0.12659466), (0.27427036, 0.9034808), (0.3584691, 0.6710642), (0.2999583, 0.037120022), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.8088559, 0.166068)], includedObstacleCornersIndices=set([14, 3]))§11032§1.1729699
62§300000000§2.8054285§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.8088559, 0.166068), (0.3584691, 0.6710642), (0.2999583, 0.037120022), (0.75068784, 0.12529665), (0.27427036, 0.9034808), (0.17328738, 0.20604895), (0.3566416, 0.10470576)], includedObstacleCornersIndices=set([3, 14]))§11209§1.196525
79§399999970§2.804933§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.3584691, 0.6710642), (0.2999583, 0.037120022), (0.27427036, 0.9034808), (0.17328738, 0.20604895), (0.3566416, 0.10470576), (0.75068784, 0.12529665), (0.8088559, 0.166068), (0.25517005, 0.22182517)], includedObstacleCornersIndices=set([14, 3]))§14249§1.6109772
80§320000000§2.802342§Chromosome(steinerPoints=[(0.17328738, 0.20604895), (0.09016233, 0.8524108), (0.75068784, 0.12529665), (0.8088559, 0.166068), (0.3584691, 0.6710642), (0.3566416, 0.10470576), (0.27427036, 0.9034808)], includedObstacleCornersIndices=set([14, 3]))§14428§1.6366065
84§160000020§2.8018465§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.27427036, 0.9034808), (0.17328738, 0.20604895), (0.25517005, 0.22182517), (0.3584691, 0.6710642), (0.8088559, 0.166068), (0.3566416, 0.10470576), (0.75068784, 0.12529665)], includedObstacleCornersIndices=set([14, 3]))§15160§1.7456472
87§439999900§2.800902§Chromosome(steinerPoints=[(0.3584691, 0.6710642), (0.09016233, 0.8524108), (0.27427036, 0.9034808), (0.17328738, 0.20604895), (0.3566416, 0.10470576), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.8088559, 0.166068), (0.34105262, 0.10379387)], includedObstacleCornersIndices=set([3, 14]))§15707§1.8241395
90§260000020§2.799796§Chromosome(steinerPoints=[(0.27427036, 0.9034808), (0.17328738, 0.20604895), (0.25517005, 0.22182517), (0.09016233, 0.8524108), (0.3584691, 0.6710642), (0.3566416, 0.10470576), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.8088559, 0.166068), (0.34105262, 0.10379387)], includedObstacleCornersIndices=set([14, 3]))§16256§1.8973562
102§260000020§2.7990499§Chromosome(steinerPoints=[(0.27427036, 0.9034808), (0.17328738, 0.20604895), (0.25517005, 0.22182517), (0.09016233, 0.8524108), (0.3584691, 0.6710642), (0.33317578, 0.103329346), (0.75068784, 0.12529665), (0.8088559, 0.166068)], includedObstacleCornersIndices=set([14, 3]))§18455§2.1913238
103§240000020§2.7976995§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.3584691, 0.6710642), (0.27427036, 0.9034808), (0.8088559, 0.166068), (0.34105262, 0.10379387), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.17328738, 0.20604895), (0.34874427, 0.12641223)], includedObstacleCornersIndices=set([14, 3]))§18638§2.2154396
111§479999900§2.7966633§Chromosome(steinerPoints=[(0.8088559, 0.166068), (0.75068784, 0.12529665), (0.17328738, 0.20604895), (0.09016233, 0.8524108), (0.3584691, 0.6710642), (0.27427036, 0.9034808), (0.33317578, 0.103329346), (0.25517005, 0.22182517), (0.34040985, 0.124647096)], includedObstacleCornersIndices=set([14, 3]))§20120§2.4240644
612§120000010§2.7965565§Chromosome(steinerPoints=[(0.8088559, 0.166068), (0.75068784, 0.12529665), (0.17328738, 0.20604895), (0.27427036, 0.9034808), (0.25517005, 0.22182517), (0.3584691, 0.6710642), (0.33713257, 0.124352306), (0.09016233, 0.8524108)], includedObstacleCornersIndices=set([3, 14]))§129980§15.775762
