generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2179999500§2.3975859§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 1, 7, 8, 0, 6]))§669§0.03106658
2§699999900§2.3091536§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1, 0]))§838§0.033576764
7§919999550§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 6]))§1682§0.044241276
508§1279999700§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§105815§0.7781284
