generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2600000300§6.297621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([9, 7, 6]))§671§0.039834056
2§1059999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§838§0.04198662
503§1359999900§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104582§0.88314307
