generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§140000030§14.924971§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.037562568
7§16.084822§14.67829§Chromosome(steinerPoints=[(5.0539637, 6.9060874)], includedObstacleCornersIndices=set([0]))§1678§0.047756124
13§15.527905§14.592683§Chromosome(steinerPoints=[(5.0539637, 6.9060874), (3.534823, 2.7972777)], includedObstacleCornersIndices=set([0]))§2691§0.05671859
514§40000012§14.592683§Chromosome(steinerPoints=[(3.534823, 2.7972777), (5.0539637, 6.9060874)], includedObstacleCornersIndices=set([0]))§107118§1.4228894
