generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1639999400§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 6]))§672§0.020917527
502§1319999600§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 6]))§104586§0.75817287
