generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1459999900§5.4538107§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 2, 10, 5, 7]))§673§0.033414092
2§420000030§5.448056§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 2, 10, 5]))§842§0.035464518
4§439999940§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 10, 5]))§1176§0.03891342
505§1440000100§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 10]))§105200§0.57433325
