generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1739999500§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§672§0.040239744
2§1059999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 5, 1, 0]))§842§0.042475432
503§1399999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§104369§0.8928144
