generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1559999600§2.298016§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1, 4]))§673§0.029543264
4§779999700§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1]))§1177§0.036067594
505§1620000400§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§105037§0.7702921
