generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§400000000§5.828188§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([10, 5, 11, 7, 2]))§677§0.03431372
4§280000030§5.765717§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 7, 5, 10]))§1180§0.04016603
5§360000000§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 10, 7]))§1349§0.04198336
506§1339999900§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 10]))§105554§0.5710733
