generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1900000100§6.1227617§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 6, 7]))§672§0.03603687
2§1179999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§840§0.03810536
503§1199999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§104842§0.87925166
