function evaluations§best§chromosome§runtime in seconds
2§0.7158545§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.00010784
5§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.000247908
139197§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.66394675
