generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1699999600§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 2, 6]))§671§0.035067964
7§799999700§2.5285716§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 1, 3, 2]))§1677§0.053134046
8§679999740§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 7, 6, 1]))§1849§0.055894177
509§599999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 6, 7, 1]))§106064§1.9657104
