generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1640000000§5.7686806§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 10, 8, 7, 2]))§679§0.039394632
2§1040000100§5.448056§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 2, 7, 10]))§848§0.04173627
7§280000030§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 10, 7]))§1700§0.052078903
508§439999940§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([10, 5, 7]))§105721§0.7046399
