generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2739999700§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§675§0.029386217
502§659999740§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§104316§0.8016733
