generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2300000000§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§675§0.04837933
2§1239999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§845§0.05072104
503§579999800§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 5, 0]))§104577§1.4044905
