generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1239999600§2.5529106§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 2, 1, 6]))§668§0.04109191
2§200000020§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1]))§835§0.0442986
10§579999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 2, 1]))§2184§0.065393746
511§519999900§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 6, 2, 1]))§106446§1.702062
